ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;PRODUTO;PRODUÇÃO
2017;MAR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;48344,627
2017;ABR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;43353,859
2017;MAI;SÃO PAULO;RPBC;GAS COMBUSTIVEL;34211,018
2017;JUN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;46045,656
2017;JUL;SÃO PAULO;RPBC;GAS COMBUSTIVEL;50012,746
2017;AGO;SÃO PAULO;RPBC;GAS COMBUSTIVEL;49396,403
2017;SET;SÃO PAULO;RPBC;GAS COMBUSTIVEL;53371,075
2017;OUT;SÃO PAULO;RPBC;GAS COMBUSTIVEL;61460,325
2017;NOV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;50447,227
2017;DEZ;SÃO PAULO;RPBC;GAS COMBUSTIVEL;50091,02104
2017;JAN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;49845,662
2017;FEV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;35526,20957
2017;MAR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;41858,775
2017;ABR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;46461,252
2017;MAI;SÃO PAULO;REVAP;GAS COMBUSTIVEL;15865,044
2017;JUN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;25209,988
2017;JUL;SÃO PAULO;REVAP;GAS COMBUSTIVEL;51972,35657
2017;AGO;SÃO PAULO;REVAP;GAS COMBUSTIVEL;49458,048
2017;SET;SÃO PAULO;REVAP;GAS COMBUSTIVEL;49892,921
2017;OUT;SÃO PAULO;REVAP;GAS COMBUSTIVEL;47184,637
2017;NOV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;42627,487
2017;DEZ;SÃO PAULO;REVAP;GAS COMBUSTIVEL;49455,53043
2017;JAN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;8538,333333
2017;FEV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;21912,38467
2017;MAR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;7998,333333
2017;ABR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;7631,666667
2017;MAI;SÃO PAULO;RECAP;GAS COMBUSTIVEL;16074,669
2017;JUN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;5794,285714
2017;JUL;SÃO PAULO;RECAP;GAS COMBUSTIVEL;23934,33857
2017;AGO;SÃO PAULO;RECAP;GAS COMBUSTIVEL;23031,051
2017;SET;SÃO PAULO;RECAP;GAS COMBUSTIVEL;20807,19067
2017;OUT;SÃO PAULO;RECAP;GAS COMBUSTIVEL;21101,11033
2017;NOV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;17081,633
2017;DEZ;SÃO PAULO;RECAP;GAS COMBUSTIVEL;24152,524
2017;JAN;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;55392,139
2017;FEV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;48209,826
2017;MAR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;37570,416
2017;ABR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;44572,186
2017;MAI;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50036,99
2017;JUN;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;59597,775
2017;JUL;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;58257,016
2017;AGO;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;55697,268
2017;SET;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;52575,53
2017;OUT;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50440,903
2017;NOV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;41543,986
2017;DEZ;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50448,64827
2017;JAN;PARANÁ;REPAR;GAS COMBUSTIVEL;47,14285714
2017;FEV;PARANÁ;REPAR;GAS COMBUSTIVEL;30752,129
2017;MAR;PARANÁ;REPAR;GAS COMBUSTIVEL;33436,172
2017;ABR;PARANÁ;REPAR;GAS COMBUSTIVEL;31907,89157
2017;MAI;PARANÁ;REPAR;GAS COMBUSTIVEL;31703,533
2017;JUN;PARANÁ;REPAR;GAS COMBUSTIVEL;33443,50414
2017;JUL;PARANÁ;REPAR;GAS COMBUSTIVEL;34638,39957
2017;AGO;PARANÁ;REPAR;GAS COMBUSTIVEL;28411,55714
2017;SET;PARANÁ;REPAR;GAS COMBUSTIVEL;25170,00943
2017;OUT;PARANÁ;REPAR;GAS COMBUSTIVEL;27210
2017;NOV;PARANÁ;REPAR;GAS COMBUSTIVEL;30920,089
2017;DEZ;PARANÁ;REPAR;GAS COMBUSTIVEL;32564,402
2017;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1347,703
2017;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1664,177
2017;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1958,288
2017;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1750,424
2017;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1074,958
2017;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1928,061
2017;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1941,324
2017;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1451,329
2017;SET;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1521,054
2017;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1842,195
2017;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1455,658
2017;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1745,071
2017;JAN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;29430,317
2017;FEV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;26400,43
2017;MAR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;30926,762
2017;ABR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;30836,703
2017;MAI;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;31263,589
2017;JUN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;23863,698
2017;JUL;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;28283,417
2017;AGO;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;21536,083
2017;SET;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;22267,014
2017;OUT;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;21274,042
2017;NOV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;23386,666
2017;DEZ;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;26207,562
2018;JAN;AMAZONAS;REMAN;GAS COMBUSTIVEL;224,865
2018;FEV;AMAZONAS;REMAN;GAS COMBUSTIVEL;201,885
2018;MAR;AMAZONAS;REMAN;GAS COMBUSTIVEL;182,877
2018;ABR;AMAZONAS;REMAN;GAS COMBUSTIVEL;216,961
2018;MAI;AMAZONAS;REMAN;GAS COMBUSTIVEL;214,339
2018;JUN;AMAZONAS;REMAN;GAS COMBUSTIVEL;220,894
2018;JUL;AMAZONAS;REMAN;GAS COMBUSTIVEL;235,97
2018;AGO;AMAZONAS;REMAN;GAS COMBUSTIVEL;19,664
2018;SET;AMAZONAS;REMAN;GAS COMBUSTIVEL;0
2018;OUT;AMAZONAS;REMAN;GAS COMBUSTIVEL;349,367
2018;NOV;AMAZONAS;REMAN;GAS COMBUSTIVEL;262,844
2018;DEZ;AMAZONAS;REMAN;GAS COMBUSTIVEL;222,86
2018;JAN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1171,797
2018;FEV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;796,035
2018;MAR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;865,437
2018;ABR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;824,123
2018;MAI;CEARÁ;LUBNOR;GAS COMBUSTIVEL;822,775
2018;JUN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1006,729
2018;JUL;CEARÁ;LUBNOR;GAS COMBUSTIVEL;924,682
2018;AGO;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1186,801
2018;SET;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1172,495
2018;OUT;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1229,021
2018;NOV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1184,697
2018;DEZ;CEARÁ;LUBNOR;GAS COMBUSTIVEL;906,077
2018;JAN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;FEV;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;MAR;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;ABR;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;MAI;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;JUN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;JUL;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;AGO;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;SET;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;OUT;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;NOV;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;DEZ;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2018;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;31336,664
2018;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;24,783
2018;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;21599,431
2018;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;25672,332
2018;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;32956,797
2018;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;21688,322
2018;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;22745,332
2018;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;26430,545
2018;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;26671,573
2018;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;28706,069
2018;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;30410,081
2018;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;30069,06
2018;JAN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;14546,126
2018;FEV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;12898,302
2018;MAR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;16343,753
2018;ABR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15876,852
2018;MAI;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;16320,791
2018;JUN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15762,04
2018;JUL;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;16740,675
2018;AGO;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15292,951
2018;SET;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;17145,25
2018;OUT;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;17928,158
2018;NOV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;16170,989
2018;DEZ;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18184,025
2018;JAN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;FEV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;MAR;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;ABR;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;MAI;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;JUN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;JUL;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;AGO;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;SET;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;OUT;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;NOV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;DEZ;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2018;JAN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;16537,498
2018;FEV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;15392,84
2018;MAR;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;16735
2018;ABR;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;16282,431
2018;MAI;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;16053,254
2018;JUN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;15867,321
2018;JUL;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;14372,101
2018;AGO;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;10825,632
2018;SET;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2018;OUT;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2018;NOV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2018;DEZ;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2018;JAN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;45837,093
2018;FEV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;38777,543
2018;MAR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;34243,269
2018;ABR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;20583,659
2018;MAI;SÃO PAULO;RPBC;GAS COMBUSTIVEL;43277,128
2018;JUN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;43099,671
2018;JUL;SÃO PAULO;RPBC;GAS COMBUSTIVEL;45216,542
2018;AGO;SÃO PAULO;RPBC;GAS COMBUSTIVEL;39517,648
2018;SET;SÃO PAULO;RPBC;GAS COMBUSTIVEL;39282,054
2018;OUT;SÃO PAULO;RPBC;GAS COMBUSTIVEL;42620,419
2018;NOV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;39826,177
2018;DEZ;SÃO PAULO;RPBC;GAS COMBUSTIVEL;27825,675
2018;JAN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;48992,239
2018;FEV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;53589,40486
2018;MAR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;53076,183
2018;ABR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;49514,18729
2018;MAI;SÃO PAULO;REVAP;GAS COMBUSTIVEL;49219,21814
2018;JUN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;41718,067
2018;JUL;SÃO PAULO;REVAP;GAS COMBUSTIVEL;51720,902
2018;AGO;SÃO PAULO;REVAP;GAS COMBUSTIVEL;56959,785
2018;SET;SÃO PAULO;REVAP;GAS COMBUSTIVEL;41158,444
2018;OUT;SÃO PAULO;REVAP;GAS COMBUSTIVEL;24441,093
2018;NOV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;29654,876
2018;DEZ;SÃO PAULO;REVAP;GAS COMBUSTIVEL;47271,68814
2018;JAN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;24334,56967
2018;FEV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;20927,91933
2018;MAR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;22913,08414
2018;ABR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;21203,75671
2018;MAI;SÃO PAULO;RECAP;GAS COMBUSTIVEL;22086,25871
2018;JUN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;21679,666
2018;JUL;SÃO PAULO;RECAP;GAS COMBUSTIVEL;22597,83467
2018;AGO;SÃO PAULO;RECAP;GAS COMBUSTIVEL;24373,556
2018;SET;SÃO PAULO;RECAP;GAS COMBUSTIVEL;24043,871
2018;OUT;SÃO PAULO;RECAP;GAS COMBUSTIVEL;24176,798
2018;NOV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;20431,597
2018;DEZ;SÃO PAULO;RECAP;GAS COMBUSTIVEL;22247,68186
2018;JAN;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;48202,137
2018;FEV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;44910,826
2018;MAR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;54206,663
2018;ABR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;53487,671
2018;MAI;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;54514,256
2018;JUN;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;42200,628
2018;JUL;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;38706,116
2018;AGO;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;32908,2
2018;SET;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;29675,124
2018;OUT;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;39730,156
2018;NOV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;35682,042
2018;DEZ;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;42539,99
2018;JAN;PARANÁ;REPAR;GAS COMBUSTIVEL;19712,71029
2018;FEV;PARANÁ;REPAR;GAS COMBUSTIVEL;24781,21443
2018;MAR;PARANÁ;REPAR;GAS COMBUSTIVEL;28778,68071
2018;ABR;PARANÁ;REPAR;GAS COMBUSTIVEL;32273,713
2018;MAI;PARANÁ;REPAR;GAS COMBUSTIVEL;34011,877
2018;JUN;PARANÁ;REPAR;GAS COMBUSTIVEL;32894,64914
2018;JUL;PARANÁ;REPAR;GAS COMBUSTIVEL;31005,174
2018;AGO;PARANÁ;REPAR;GAS COMBUSTIVEL;33425,776
2018;SET;PARANÁ;REPAR;GAS COMBUSTIVEL;32719,711
2018;OUT;PARANÁ;REPAR;GAS COMBUSTIVEL;34874,43
2018;NOV;PARANÁ;REPAR;GAS COMBUSTIVEL;29124,63
2018;DEZ;PARANÁ;REPAR;GAS COMBUSTIVEL;29047,14214
2018;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1738,972
2018;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1793,858
2018;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1794,343
2018;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;646,588
2018;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;413,499
2018;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;683,657
2018;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1007,402
2018;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;978,022
2018;SET;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;998,173
2018;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1103,449
2018;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1058,764
2018;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1082,591
2018;JAN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;20798,857
2018;FEV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;22275,744
2018;MAR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;22193,837
2018;ABR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;22703,102
2018;MAI;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;26489,421
2018;JUN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;24793,816
2018;JUL;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;20805,679
2018;AGO;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;28347,59
2018;SET;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;32719,711
2018;OUT;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;24640,092
2018;NOV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;24929,603
2018;DEZ;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;25801,723
2019;JAN;AMAZONAS;REMAN;GAS COMBUSTIVEL;234,659
2019;FEV;AMAZONAS;REMAN;GAS COMBUSTIVEL;254,323
2019;MAR;AMAZONAS;REMAN;GAS COMBUSTIVEL;322,492
2019;ABR;AMAZONAS;REMAN;GAS COMBUSTIVEL;240,558
2019;MAI;AMAZONAS;REMAN;GAS COMBUSTIVEL;270,054
2019;JUN;AMAZONAS;REMAN;GAS COMBUSTIVEL;331,013
2019;JUL;AMAZONAS;REMAN;GAS COMBUSTIVEL;277,265
2019;AGO;AMAZONAS;REMAN;GAS COMBUSTIVEL;195,986
2019;SET;AMAZONAS;REMAN;GAS COMBUSTIVEL;205,163
2019;OUT;AMAZONAS;REMAN;GAS COMBUSTIVEL;209,096
2019;NOV;AMAZONAS;REMAN;GAS COMBUSTIVEL;163,868
2019;DEZ;AMAZONAS;REMAN;GAS COMBUSTIVEL;168,456
2019;JAN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;763,867
2019;FEV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;809,376
2019;MAR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;945,74
2019;ABR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;577,45
2019;MAI;CEARÁ;LUBNOR;GAS COMBUSTIVEL;847,796
2019;JUN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;784,599
2019;JUL;CEARÁ;LUBNOR;GAS COMBUSTIVEL;880,394
2019;AGO;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1044,103
2019;SET;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1151,786
2019;OUT;CEARÁ;LUBNOR;GAS COMBUSTIVEL;957,71
2019;NOV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;1056,677
2019;DEZ;CEARÁ;LUBNOR;GAS COMBUSTIVEL;18141,38
2019;JAN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2019;FEV;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2019;MAI;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2019;JUN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2019;AGO;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2019;SET;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2019;OUT;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2019;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;31429,443
2019;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;24543,072
2019;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;20896,778
2019;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;26521,739
2019;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;32514,151
2019;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;17753,889
2019;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;27661,317
2019;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;26814,709
2019;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;25290,804
2019;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;19732,376
2019;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;18388,828
2019;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;19638,912
2019;JAN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15615,21875
2019;FEV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15871,384
2019;MAR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;17063,242
2019;ABR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;16728,647
2019;MAI;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18696,852
2019;JUN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18397,247
2019;JUL;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18425,677
2019;AGO;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;19244,669
2019;SET;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;11821,256
2019;OUT;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15050,206
2019;NOV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15624,265
2019;DEZ;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18141,38
2019;JAN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;FEV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;MAR;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;MAI;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;JUN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;AGO;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;SET;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;OUT;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;NOV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2019;JAN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;FEV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;MAR;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;MAI;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;JUN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;AGO;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;SET;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;OUT;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;NOV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2019;JAN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;34983,03644
2019;FEV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;37011,575
2019;MAR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;36540,348
2019;ABR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;34760,316
2019;MAI;SÃO PAULO;RPBC;GAS COMBUSTIVEL;33688,527
2019;JUN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;25311,39
2019;JUL;SÃO PAULO;RPBC;GAS COMBUSTIVEL;23127,46
2019;AGO;SÃO PAULO;RPBC;GAS COMBUSTIVEL;26549,638
