ANO;MÊS;UNIDADE DA FEDERAÇÃO;PRODUTOR;PRODUTO;PRODUÇÃO
2022;JAN;PARANÁ;SIX;NAFTA;429,343
2022;FEV;PARANÁ;SIX;NAFTA;2724,728
2022;MAR;PARANÁ;SIX;NAFTA;3223,582
2022;ABR;PARANÁ;SIX;NAFTA;2795,791
2022;MAI;PARANÁ;SIX;NAFTA;2281,698
2022;JUN;PARANÁ;SIX;NAFTA;2657,729
2022;JUL;PARANÁ;SIX;NAFTA;2392,074
2022;AGO;PARANÁ;SIX;NAFTA;2319,483
2022;SET;PARANÁ;SIX;NAFTA;2498,877
2022;OUT;PARANÁ;SIX;NAFTA;1896,677
2022;NOV;PARANÁ;SIX;NAFTA;2581,134
2022;DEZ;PARANÁ;SIX;NAFTA;2579,65
2022;JAN;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;6927,193
2022;FEV;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;13948,445
2022;MAR;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;14797,434
2022;ABR;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;14119,738
2022;MAI;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;14455,874
2022;JUN;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;13302,731
2022;JUL;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;15790,275
2022;AGO;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;14584,206
2022;SET;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;12061,901
2022;OUT;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;11017,505
2022;NOV;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;11339,521
2022;DEZ;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;12631,771
2022;JAN;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;FEV;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;MAR;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;ABR;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;MAI;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;JUN;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;JUL;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;AGO;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;SET;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;OUT;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;NOV;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;DEZ;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2022;JAN;PARANÁ;SIX;DIESEL;0
2022;FEV;PARANÁ;SIX;DIESEL;0
2022;MAR;PARANÁ;SIX;DIESEL;0
2022;ABR;PARANÁ;SIX;DIESEL;0
2022;MAI;PARANÁ;SIX;DIESEL;0
2022;JUN;PARANÁ;SIX;DIESEL;0
2022;JUL;PARANÁ;SIX;DIESEL;0
2022;AGO;PARANÁ;SIX;DIESEL;0
2022;SET;PARANÁ;SIX;DIESEL;0
2022;OUT;PARANÁ;SIX;DIESEL;0
2022;NOV;PARANÁ;SIX;DIESEL;0
2022;DEZ;PARANÁ;SIX;DIESEL;0
2023;JAN;PARANÁ;SIX;GLP;307,197
2023;FEV;PARANÁ;SIX;GLP;620,687
2023;MAR;PARANÁ;SIX;GLP;119,605
2023;ABR;PARANÁ;SIX;GLP;0
2023;MAI;PARANÁ;SIX;GLP;0
2023;JUN;PARANÁ;SIX;GLP;0
2023;JUL;PARANÁ;SIX;GLP;205,888
2023;AGO;PARANÁ;SIX;GLP;436,592
2023;JAN;PARANÁ;SIX;NAFTA;2434,14
2023;FEV;PARANÁ;SIX;NAFTA;2212,689
2023;MAR;PARANÁ;SIX;NAFTA;1923,091
2023;ABR;PARANÁ;SIX;NAFTA;2561,036
2023;MAI;PARANÁ;SIX;NAFTA;1872,378
2023;JUN;PARANÁ;SIX;NAFTA;0
2023;JUL;PARANÁ;SIX;NAFTA;700,038
2023;AGO;PARANÁ;SIX;NAFTA;2350,862
2023;JAN;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;14327,078
2023;FEV;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;11173,172
2023;MAR;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;12851,825
2023;ABR;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;12756,579
2023;MAI;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;10379,564
2023;JUN;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;727,052
2023;JUL;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;8510,407
2023;AGO;PARANÁ;SIX;ÓLEO COMBUSTÍVEL;12476,048
2023;JAN;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;FEV;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;MAR;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;ABR;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;MAI;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;JUN;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;JUL;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;AGO;PARANÁ;SIX;OUTROS NÃO ENERGÉTICOS;0
2023;JAN;PARANÁ;SIX;DIESEL;0
2023;FEV;PARANÁ;SIX;DIESEL;0
2023;MAR;PARANÁ;SIX;DIESEL;0
2023;ABR;PARANÁ;SIX;DIESEL;0
2023;MAI;PARANÁ;SIX;DIESEL;0
2023;JUN;PARANÁ;SIX;DIESEL;0
2023;JUL;PARANÁ;SIX;DIESEL;0
2023;AGO;PARANÁ;SIX;DIESEL;0
