ANO;MÊS;PRODUTOR;PRODUTO;PRODUÇÃO
2012;JAN;CPB;ÓLEO DIESEL;0
2012;FEV;CPB;ÓLEO DIESEL;0
2012;MAR;CPB;ÓLEO DIESEL;0
2012;ABR;CPB;ÓLEO DIESEL;0
2012;MAI;CPB;ÓLEO DIESEL;0
2012;JUN;CPB;ÓLEO DIESEL;0
2012;JUL;CPB;ÓLEO DIESEL;0
2012;AGO;CPB;ÓLEO DIESEL;0
2012;SET;CPB;ÓLEO DIESEL;0
2012;OUT;CPB;ÓLEO DIESEL;0
2012;NOV;CPB;ÓLEO DIESEL;0
2012;DEZ;CPB;ÓLEO DIESEL;0
2012;JAN;NEOVG;ÓLEO DIESEL;0
2012;FEV;NEOVG;ÓLEO DIESEL;0
2012;MAR;NEOVG;ÓLEO DIESEL;0
2012;ABR;NEOVG;ÓLEO DIESEL;0
2012;MAI;NEOVG;ÓLEO DIESEL;0
2012;JUN;NEOVG;ÓLEO DIESEL;0
2012;JUL;NEOVG;ÓLEO DIESEL;0
2012;AGO;NEOVG;ÓLEO DIESEL;0
2012;SET;NEOVG;ÓLEO DIESEL;0
2012;OUT;NEOVG;ÓLEO DIESEL;0
2012;NOV;NEOVG;ÓLEO DIESEL;0
2012;DEZ;NEOVG;ÓLEO DIESEL;0
2012;JAN;NORQUIMA;ÓLEO DIESEL;0
2012;FEV;NORQUIMA;ÓLEO DIESEL;0
2012;MAR;NORQUIMA;ÓLEO DIESEL;0
2012;ABR;NORQUIMA;ÓLEO DIESEL;0
2012;MAI;NORQUIMA;ÓLEO DIESEL;0
2012;JUN;NORQUIMA;ÓLEO DIESEL;0
2012;JUL;NORQUIMA;ÓLEO DIESEL;0
2012;AGO;NORQUIMA;ÓLEO DIESEL;0
2012;SET;NORQUIMA;ÓLEO DIESEL;0
2012;OUT;NORQUIMA;ÓLEO DIESEL;0
2012;NOV;NORQUIMA;ÓLEO DIESEL;0
2012;DEZ;NORQUIMA;ÓLEO DIESEL;0
2012;JAN;CAPIXABA;SOLVENTE;384,581
2012;FEV;CAPIXABA;SOLVENTE;341,973
2012;MAR;CAPIXABA;SOLVENTE;376,427
2012;ABR;CAPIXABA;SOLVENTE;434,889
2012;MAI;CAPIXABA;SOLVENTE;403,858
2012;JUN;CAPIXABA;SOLVENTE;404,958
2012;JUL;CAPIXABA;SOLVENTE;381,92
2012;AGO;CAPIXABA;SOLVENTE;384,144
2012;SET;CAPIXABA;SOLVENTE;353,715
2012;OUT;CAPIXABA;SOLVENTE;378,826
2012;NOV;CAPIXABA;SOLVENTE;353,508
2012;DEZ;CAPIXABA;SOLVENTE;353,316
2012;JAN;COPAPE;SOLVENTE;0
2012;FEV;COPAPE;SOLVENTE;0
2012;MAR;COPAPE;SOLVENTE;0
2012;ABR;COPAPE;SOLVENTE;0
2012;MAI;COPAPE;SOLVENTE;0
2012;JUN;COPAPE;SOLVENTE;0
2012;JUL;COPAPE;SOLVENTE;0
2012;AGO;COPAPE;SOLVENTE;0
2012;SET;COPAPE;SOLVENTE;0
2012;OUT;COPAPE;SOLVENTE;0
2012;NOV;COPAPE;SOLVENTE;0
2012;DEZ;COPAPE;SOLVENTE;0
2012;JAN;DECAL;SOLVENTE;0
2012;FEV;DECAL;SOLVENTE;0
2012;MAR;DECAL;SOLVENTE;0
2012;ABR;DECAL;SOLVENTE;0
2012;MAI;DECAL;SOLVENTE;0
2012;JUN;DECAL;SOLVENTE;0
2012;JUL;DECAL;SOLVENTE;0
2012;AGO;DECAL;SOLVENTE;0
2012;SET;DECAL;SOLVENTE;0
2012;OUT;DECAL;SOLVENTE;0
2012;NOV;DECAL;SOLVENTE;0
2012;DEZ;DECAL;SOLVENTE;0
2012;JAN;CPB;SOLVENTE;0
2012;FEV;CPB;SOLVENTE;0
2012;MAR;CPB;SOLVENTE;0
2012;ABR;CPB;SOLVENTE;0
2012;MAI;CPB;SOLVENTE;0
2012;JUN;CPB;SOLVENTE;0
2012;JUL;CPB;SOLVENTE;0
2012;AGO;CPB;SOLVENTE;0
2012;SET;CPB;SOLVENTE;0
2012;OUT;CPB;SOLVENTE;0
2012;NOV;CPB;SOLVENTE;0
2012;DEZ;CPB;SOLVENTE;0
2012;JAN;NEOVG;SOLVENTE;0
2012;FEV;NEOVG;SOLVENTE;0
2012;MAR;NEOVG;SOLVENTE;0
2012;ABR;NEOVG;SOLVENTE;0
2012;MAI;NEOVG;SOLVENTE;0
2012;JUN;NEOVG;SOLVENTE;0
2012;JUL;NEOVG;SOLVENTE;0
2012;AGO;NEOVG;SOLVENTE;0
2012;SET;NEOVG;SOLVENTE;0
2012;OUT;NEOVG;SOLVENTE;0
2012;NOV;NEOVG;SOLVENTE;0
2012;DEZ;NEOVG;SOLVENTE;0
2012;JAN;NORQUIMA;SOLVENTE;0
2012;FEV;NORQUIMA;SOLVENTE;0
2012;MAR;NORQUIMA;SOLVENTE;12
2012;ABR;NORQUIMA;SOLVENTE;0
2012;MAI;NORQUIMA;SOLVENTE;130
2012;JUN;NORQUIMA;SOLVENTE;0
2012;JUL;NORQUIMA;SOLVENTE;0
2012;AGO;NORQUIMA;SOLVENTE;0
2012;SET;NORQUIMA;SOLVENTE;0
2012;OUT;NORQUIMA;SOLVENTE;0
2012;NOV;NORQUIMA;SOLVENTE;0
2012;DEZ;NORQUIMA;SOLVENTE;0
2013;JAN;CAPIXABA;GASOLINA A;0
2013;FEV;CAPIXABA;GASOLINA A;0
2013;MAR;CAPIXABA;GASOLINA A;0
2013;ABR;CAPIXABA;GASOLINA A;0
2013;MAI;CAPIXABA;GASOLINA A;0
2013;JUN;CAPIXABA;GASOLINA A;0
2013;JUL;CAPIXABA;GASOLINA A;0
2013;AGO;CAPIXABA;GASOLINA A;0
2013;SET;CAPIXABA;GASOLINA A;0
2013;OUT;CAPIXABA;GASOLINA A;0
2013;NOV;CAPIXABA;GASOLINA A;0
2013;DEZ;CAPIXABA;GASOLINA A;0
2013;JAN;COPAPE;GASOLINA A;9100,269
2013;FEV;COPAPE;GASOLINA A;7715,304
2013;MAR;COPAPE;GASOLINA A;17269,933
2013;ABR;COPAPE;GASOLINA A;14747,805
2013;MAI;COPAPE;GASOLINA A;11724,755
2013;JUN;COPAPE;GASOLINA A;10790,385
2013;JUL;COPAPE;GASOLINA A;8326,631
2013;AGO;COPAPE;GASOLINA A;17864,173
2013;SET;COPAPE;GASOLINA A;14807,425
2013;OUT;COPAPE;GASOLINA A;18674,151
2013;NOV;COPAPE;GASOLINA A;19300,782
2013;DEZ;COPAPE;GASOLINA A;25080,43
2013;JAN;DECAL;GASOLINA A;0
2013;FEV;DECAL;GASOLINA A;0
2013;MAR;DECAL;GASOLINA A;0
2013;ABR;DECAL;GASOLINA A;0
2013;MAI;DECAL;GASOLINA A;0
2013;JUN;DECAL;GASOLINA A;0
2013;JUL;DECAL;GASOLINA A;0
2013;AGO;DECAL;GASOLINA A;0
2013;SET;DECAL;GASOLINA A;0
2013;OUT;DECAL;GASOLINA A;0
2013;NOV;DECAL;GASOLINA A;0
2013;DEZ;DECAL;GASOLINA A;0
2013;JAN;CPB;GASOLINA A;0
2013;FEV;CPB;GASOLINA A;0
2013;MAR;CPB;GASOLINA A;0
2013;ABR;CPB;GASOLINA A;0
2013;MAI;CPB;GASOLINA A;0
2013;JUN;CPB;GASOLINA A;0
2013;JUL;CPB;GASOLINA A;0
2013;AGO;CPB;GASOLINA A;0
2013;SET;CPB;GASOLINA A;0
2013;OUT;CPB;GASOLINA A;0
2013;NOV;CPB;GASOLINA A;0
2013;DEZ;CPB;GASOLINA A;0
2013;JAN;NEOVG;GASOLINA A;0
2013;FEV;NEOVG;GASOLINA A;0
2013;MAR;NEOVG;GASOLINA A;0
2013;ABR;NEOVG;GASOLINA A;0
2013;MAI;NEOVG;GASOLINA A;0
2013;JUN;NEOVG;GASOLINA A;0
2013;JUL;NEOVG;GASOLINA A;0
2013;AGO;NEOVG;GASOLINA A;0
2013;SET;NEOVG;GASOLINA A;0
2013;OUT;NEOVG;GASOLINA A;0
2013;NOV;NEOVG;GASOLINA A;0
2013;DEZ;NEOVG;GASOLINA A;0
2013;JAN;NORQUIMA;GASOLINA A;0
2013;FEV;NORQUIMA;GASOLINA A;0
2013;MAR;NORQUIMA;GASOLINA A;0
2013;ABR;NORQUIMA;GASOLINA A;0
2013;MAI;NORQUIMA;GASOLINA A;0
2013;JUN;NORQUIMA;GASOLINA A;0
2013;JUL;NORQUIMA;GASOLINA A;0
2013;AGO;NORQUIMA;GASOLINA A;0
2013;SET;NORQUIMA;GASOLINA A;0
2013;OUT;NORQUIMA;GASOLINA A;0
2013;NOV;NORQUIMA;GASOLINA A;0
2013;DEZ;NORQUIMA;GASOLINA A;0
2013;JAN;CAPIXABA;ÓLEO DIESEL;0
2013;FEV;CAPIXABA;ÓLEO DIESEL;0
2013;MAR;CAPIXABA;ÓLEO DIESEL;0
2013;ABR;CAPIXABA;ÓLEO DIESEL;0
2013;MAI;CAPIXABA;ÓLEO DIESEL;0
2013;JUN;CAPIXABA;ÓLEO DIESEL;0
2013;JUL;CAPIXABA;ÓLEO DIESEL;0
2013;AGO;CAPIXABA;ÓLEO DIESEL;0
2013;SET;CAPIXABA;ÓLEO DIESEL;0
2013;OUT;CAPIXABA;ÓLEO DIESEL;0
2013;NOV;CAPIXABA;ÓLEO DIESEL;0
2013;DEZ;CAPIXABA;ÓLEO DIESEL;0
2013;JAN;COPAPE;ÓLEO DIESEL;0
2013;FEV;COPAPE;ÓLEO DIESEL;0
2013;MAR;COPAPE;ÓLEO DIESEL;0
2013;ABR;COPAPE;ÓLEO DIESEL;0
2013;MAI;COPAPE;ÓLEO DIESEL;0
2013;JUN;COPAPE;ÓLEO DIESEL;0
2013;JUL;COPAPE;ÓLEO DIESEL;0
2013;AGO;COPAPE;ÓLEO DIESEL;0
2013;SET;COPAPE;ÓLEO DIESEL;0
2013;OUT;COPAPE;ÓLEO DIESEL;0
2013;NOV;COPAPE;ÓLEO DIESEL;0
2013;DEZ;COPAPE;ÓLEO DIESEL;0
2013;JAN;DECAL;ÓLEO DIESEL;0
2013;FEV;DECAL;ÓLEO DIESEL;0
2013;MAR;DECAL;ÓLEO DIESEL;0
2013;ABR;DECAL;ÓLEO DIESEL;0
2013;MAI;DECAL;ÓLEO DIESEL;0
2013;JUN;DECAL;ÓLEO DIESEL;0
2013;JUL;DECAL;ÓLEO DIESEL;0
2013;AGO;DECAL;ÓLEO DIESEL;0
2013;SET;DECAL;ÓLEO DIESEL;0
2013;OUT;DECAL;ÓLEO DIESEL;0
2013;NOV;DECAL;ÓLEO DIESEL;0
2013;DEZ;DECAL;ÓLEO DIESEL;0
2013;JAN;CPB;ÓLEO DIESEL;0
2013;FEV;CPB;ÓLEO DIESEL;0
2013;MAR;CPB;ÓLEO DIESEL;0
2013;ABR;CPB;ÓLEO DIESEL;0
2013;MAI;CPB;ÓLEO DIESEL;0
2013;JUN;CPB;ÓLEO DIESEL;0
2013;JUL;CPB;ÓLEO DIESEL;0
2013;AGO;CPB;ÓLEO DIESEL;0
2013;SET;CPB;ÓLEO DIESEL;0
2013;OUT;CPB;ÓLEO DIESEL;0
2013;NOV;CPB;ÓLEO DIESEL;0
2013;DEZ;CPB;ÓLEO DIESEL;0
2013;JAN;NEOVG;ÓLEO DIESEL;0
2013;FEV;NEOVG;ÓLEO DIESEL;0
2013;MAR;NEOVG;ÓLEO DIESEL;0
2013;ABR;NEOVG;ÓLEO DIESEL;0
2013;MAI;NEOVG;ÓLEO DIESEL;0
2013;JUN;NEOVG;ÓLEO DIESEL;0
2013;JUL;NEOVG;ÓLEO DIESEL;0
2013;AGO;NEOVG;ÓLEO DIESEL;0
2013;SET;NEOVG;ÓLEO DIESEL;0
2013;OUT;NEOVG;ÓLEO DIESEL;0
2013;NOV;NEOVG;ÓLEO DIESEL;0
2013;DEZ;NEOVG;ÓLEO DIESEL;0
2013;JAN;NORQUIMA;ÓLEO DIESEL;0
2013;FEV;NORQUIMA;ÓLEO DIESEL;0
2013;MAR;NORQUIMA;ÓLEO DIESEL;0
2013;ABR;NORQUIMA;ÓLEO DIESEL;0
2013;MAI;NORQUIMA;ÓLEO DIESEL;0
2013;JUN;NORQUIMA;ÓLEO DIESEL;0
2013;JUL;NORQUIMA;ÓLEO DIESEL;0
2013;AGO;NORQUIMA;ÓLEO DIESEL;0
2013;SET;NORQUIMA;ÓLEO DIESEL;0
2013;OUT;NORQUIMA;ÓLEO DIESEL;0
2013;NOV;NORQUIMA;ÓLEO DIESEL;0
2013;DEZ;NORQUIMA;ÓLEO DIESEL;0
2013;JAN;CAPIXABA;SOLVENTE;376,523
2013;FEV;CAPIXABA;SOLVENTE;311,672
2013;MAR;CAPIXABA;SOLVENTE;369,925
2013;ABR;CAPIXABA;SOLVENTE;398,487
2013;MAI;CAPIXABA;SOLVENTE;398,985
2013;JUN;CAPIXABA;SOLVENTE;480,455
2013;JUL;CAPIXABA;SOLVENTE;482,999
2013;AGO;CAPIXABA;SOLVENTE;425,539
2013;SET;CAPIXABA;SOLVENTE;456,254
2013;OUT;CAPIXABA;SOLVENTE;455,742
2013;NOV;CAPIXABA;SOLVENTE;566,453
2013;DEZ;CAPIXABA;SOLVENTE;458,79
2013;JAN;COPAPE;SOLVENTE;0
2013;FEV;COPAPE;SOLVENTE;0
2013;MAR;COPAPE;SOLVENTE;0
2013;ABR;COPAPE;SOLVENTE;0
2013;MAI;COPAPE;SOLVENTE;0
2013;JUN;COPAPE;SOLVENTE;0
2013;JUL;COPAPE;SOLVENTE;0
2013;AGO;COPAPE;SOLVENTE;0
2013;SET;COPAPE;SOLVENTE;0
2013;OUT;COPAPE;SOLVENTE;0
2013;NOV;COPAPE;SOLVENTE;0
2013;DEZ;COPAPE;SOLVENTE;0
2013;JAN;DECAL;SOLVENTE;0
2013;FEV;DECAL;SOLVENTE;0
2013;MAR;DECAL;SOLVENTE;0
2013;ABR;DECAL;SOLVENTE;0
2013;MAI;DECAL;SOLVENTE;0
2013;JUN;DECAL;SOLVENTE;0
2013;JUL;DECAL;SOLVENTE;0
2013;AGO;DECAL;SOLVENTE;0
2013;SET;DECAL;SOLVENTE;0
2013;OUT;DECAL;SOLVENTE;0
2013;NOV;DECAL;SOLVENTE;0
2013;DEZ;DECAL;SOLVENTE;0
2013;JAN;CPB;SOLVENTE;0
2013;FEV;CPB;SOLVENTE;0
2013;MAR;CPB;SOLVENTE;0
2013;ABR;CPB;SOLVENTE;0
2013;MAI;CPB;SOLVENTE;0
2013;JUN;CPB;SOLVENTE;0
2013;JUL;CPB;SOLVENTE;0
2013;AGO;CPB;SOLVENTE;0
2013;SET;CPB;SOLVENTE;0
2013;OUT;CPB;SOLVENTE;0
2013;NOV;CPB;SOLVENTE;0
2013;DEZ;CPB;SOLVENTE;0
2013;JAN;NEOVG;SOLVENTE;0
2013;FEV;NEOVG;SOLVENTE;0
2013;MAR;NEOVG;SOLVENTE;0
2013;ABR;NEOVG;SOLVENTE;0
2013;MAI;NEOVG;SOLVENTE;0
2013;JUN;NEOVG;SOLVENTE;0
2013;JUL;NEOVG;SOLVENTE;0
2013;AGO;NEOVG;SOLVENTE;0
2013;SET;NEOVG;SOLVENTE;0
2013;OUT;NEOVG;SOLVENTE;0
2013;NOV;NEOVG;SOLVENTE;0
2013;DEZ;NEOVG;SOLVENTE;0
2013;JAN;NORQUIMA;SOLVENTE;0
2013;FEV;NORQUIMA;SOLVENTE;0
2013;MAR;NORQUIMA;SOLVENTE;0
2013;ABR;NORQUIMA;SOLVENTE;0
2013;MAI;NORQUIMA;SOLVENTE;0
2013;JUN;NORQUIMA;SOLVENTE;0
2013;JUL;NORQUIMA;SOLVENTE;0
2013;AGO;NORQUIMA;SOLVENTE;0
2013;SET;NORQUIMA;SOLVENTE;0
2013;OUT;NORQUIMA;SOLVENTE;0
2013;NOV;NORQUIMA;SOLVENTE;0
2013;DEZ;NORQUIMA;SOLVENTE;0
2014;JAN;CAPIXABA;GASOLINA A;0
2014;FEV;CAPIXABA;GASOLINA A;0
2014;MAR;CAPIXABA;GASOLINA A;0
2014;ABR;CAPIXABA;GASOLINA A;0
2014;MAI;CAPIXABA;GASOLINA A;0
2014;JUN;CAPIXABA;GASOLINA A;0
2014;JUL;CAPIXABA;GASOLINA A;0
2014;AGO;CAPIXABA;GASOLINA A;0
2014;SET;CAPIXABA;GASOLINA A;0
2014;OUT;CAPIXABA;GASOLINA A;0
2014;NOV;CAPIXABA;GASOLINA A;0
2014;DEZ;CAPIXABA;GASOLINA A;0
2014;JAN;COPAPE;GASOLINA A;21896,867
2014;FEV;COPAPE;GASOLINA A;31988,863
2014;MAR;COPAPE;GASOLINA A;9688,305
2014;ABR;COPAPE;GASOLINA A;16663,575
2014;MAI;COPAPE;GASOLINA A;34377,685
2014;JUN;COPAPE;GASOLINA A;13508,419
2014;JUL;COPAPE;GASOLINA A;2734,962
2014;AGO;COPAPE;GASOLINA A;16340,533
2014;SET;COPAPE;GASOLINA A;20700,68
2014;OUT;COPAPE;GASOLINA A;17871,293
2014;NOV;COPAPE;GASOLINA A;22039,47
2014;DEZ;COPAPE;GASOLINA A;8997,745
2014;JAN;DECAL;GASOLINA A;0
2014;FEV;DECAL;GASOLINA A;0
2014;MAR;DECAL;GASOLINA A;0
2014;ABR;DECAL;GASOLINA A;0
2014;MAI;DECAL;GASOLINA A;0
2014;JUN;DECAL;GASOLINA A;0
2014;JUL;DECAL;GASOLINA A;0
2014;AGO;DECAL;GASOLINA A;0
2014;SET;DECAL;GASOLINA A;0
2014;OUT;DECAL;GASOLINA A;0
2014;NOV;DECAL;GASOLINA A;0
2014;DEZ;DECAL;GASOLINA A;0
2014;JAN;CPB;GASOLINA A;0
2014;FEV;CPB;GASOLINA A;0
2014;MAR;CPB;GASOLINA A;0
2014;ABR;CPB;GASOLINA A;0
2014;MAI;CPB;GASOLINA A;0
2014;JUN;CPB;GASOLINA A;0
2014;JUL;CPB;GASOLINA A;0
2014;AGO;CPB;GASOLINA A;0
2014;SET;CPB;GASOLINA A;0
2014;OUT;CPB;GASOLINA A;0
2014;NOV;CPB;GASOLINA A;0
2014;DEZ;CPB;GASOLINA A;0
2014;JAN;NEOVG;GASOLINA A;0
2014;FEV;NEOVG;GASOLINA A;0
2014;MAR;NEOVG;GASOLINA A;0
2014;ABR;NEOVG;GASOLINA A;0
2014;MAI;NEOVG;GASOLINA A;0
2014;JUN;NEOVG;GASOLINA A;0
2014;JUL;NEOVG;GASOLINA A;0
2014;AGO;NEOVG;GASOLINA A;0
2014;SET;NEOVG;GASOLINA A;0
2014;OUT;NEOVG;GASOLINA A;0
2014;NOV;NEOVG;GASOLINA A;0
2014;DEZ;NEOVG;GASOLINA A;0
2014;JAN;NORQUIMA;GASOLINA A;0
2014;FEV;NORQUIMA;GASOLINA A;0
2014;MAR;NORQUIMA;GASOLINA A;0
2014;ABR;NORQUIMA;GASOLINA A;0
2014;MAI;NORQUIMA;GASOLINA A;0
2014;JUN;NORQUIMA;GASOLINA A;0
2014;JUL;NORQUIMA;GASOLINA A;0
2014;AGO;NORQUIMA;GASOLINA A;0
2014;SET;NORQUIMA;GASOLINA A;0
2014;OUT;NORQUIMA;GASOLINA A;0
2014;NOV;NORQUIMA;GASOLINA A;0
2014;DEZ;NORQUIMA;GASOLINA A;0
2014;JAN;CAPIXABA;ÓLEO DIESEL;0
2014;FEV;CAPIXABA;ÓLEO DIESEL;0
2014;MAR;CAPIXABA;ÓLEO DIESEL;0
2014;ABR;CAPIXABA;ÓLEO DIESEL;0
2014;MAI;CAPIXABA;ÓLEO DIESEL;0
2014;JUN;CAPIXABA;ÓLEO DIESEL;0
2014;JUL;CAPIXABA;ÓLEO DIESEL;0
2014;AGO;CAPIXABA;ÓLEO DIESEL;0
2014;SET;CAPIXABA;ÓLEO DIESEL;0
2014;OUT;CAPIXABA;ÓLEO DIESEL;0
2014;NOV;CAPIXABA;ÓLEO DIESEL;0
2014;DEZ;CAPIXABA;ÓLEO DIESEL;0
2014;JAN;COPAPE;ÓLEO DIESEL;0
2014;FEV;COPAPE;ÓLEO DIESEL;0
2014;MAR;COPAPE;ÓLEO DIESEL;0
2014;ABR;COPAPE;ÓLEO DIESEL;0
2014;MAI;COPAPE;ÓLEO DIESEL;0
2014;JUN;COPAPE;ÓLEO DIESEL;0
2014;JUL;COPAPE;ÓLEO DIESEL;0
2014;AGO;COPAPE;ÓLEO DIESEL;0
2014;SET;COPAPE;ÓLEO DIESEL;0
2014;OUT;COPAPE;ÓLEO DIESEL;0
2014;NOV;COPAPE;ÓLEO DIESEL;0
2014;DEZ;COPAPE;ÓLEO DIESEL;0
2014;JAN;DECAL;ÓLEO DIESEL;0
2014;FEV;DECAL;ÓLEO DIESEL;0
2014;MAR;DECAL;ÓLEO DIESEL;0
2014;ABR;DECAL;ÓLEO DIESEL;0
2014;MAI;DECAL;ÓLEO DIESEL;0
2014;JUN;DECAL;ÓLEO DIESEL;0
2014;JUL;DECAL;ÓLEO DIESEL;0
2014;AGO;DECAL;ÓLEO DIESEL;0
2014;SET;DECAL;ÓLEO DIESEL;0
2014;OUT;DECAL;ÓLEO DIESEL;0
2014;NOV;DECAL;ÓLEO DIESEL;0
2014;DEZ;DECAL;ÓLEO DIESEL;0
2014;JAN;CPB;ÓLEO DIESEL;0
2014;FEV;CPB;ÓLEO DIESEL;0
2014;MAR;CPB;ÓLEO DIESEL;0
2014;ABR;CPB;ÓLEO DIESEL;0
2014;MAI;CPB;ÓLEO DIESEL;0
2014;JUN;CPB;ÓLEO DIESEL;0
2014;JUL;CPB;ÓLEO DIESEL;0
2014;AGO;CPB;ÓLEO DIESEL;0
2014;SET;CPB;ÓLEO DIESEL;0
2014;OUT;CPB;ÓLEO DIESEL;0
2014;NOV;CPB;ÓLEO DIESEL;0
2014;DEZ;CPB;ÓLEO DIESEL;0
2014;JAN;NEOVG;ÓLEO DIESEL;0
2014;FEV;NEOVG;ÓLEO DIESEL;0
2014;MAR;NEOVG;ÓLEO DIESEL;0
2014;ABR;NEOVG;ÓLEO DIESEL;0
2014;MAI;NEOVG;ÓLEO DIESEL;0
2014;JUN;NEOVG;ÓLEO DIESEL;0
2014;JUL;NEOVG;ÓLEO DIESEL;0
2014;AGO;NEOVG;ÓLEO DIESEL;0
2014;SET;NEOVG;ÓLEO DIESEL;0
2014;OUT;NEOVG;ÓLEO DIESEL;0
2014;NOV;NEOVG;ÓLEO DIESEL;0
2014;DEZ;NEOVG;ÓLEO DIESEL;0
2014;JAN;NORQUIMA;ÓLEO DIESEL;0
2014;FEV;NORQUIMA;ÓLEO DIESEL;0
2014;MAR;NORQUIMA;ÓLEO DIESEL;0
2014;ABR;NORQUIMA;ÓLEO DIESEL;0
2014;MAI;NORQUIMA;ÓLEO DIESEL;0
2014;JUN;NORQUIMA;ÓLEO DIESEL;0
2014;JUL;NORQUIMA;ÓLEO DIESEL;0
2014;AGO;NORQUIMA;ÓLEO DIESEL;0
2014;SET;NORQUIMA;ÓLEO DIESEL;0
2014;OUT;NORQUIMA;ÓLEO DIESEL;0
2014;NOV;NORQUIMA;ÓLEO DIESEL;0
2014;DEZ;NORQUIMA;ÓLEO DIESEL;0
2014;JAN;CAPIXABA;SOLVENTE;511,749
2014;FEV;CAPIXABA;SOLVENTE;576,951
2014;MAR;CAPIXABA;SOLVENTE;528,077
2014;ABR;CAPIXABA;SOLVENTE;591,792
2014;MAI;CAPIXABA;SOLVENTE;619,817
2014;JUN;CAPIXABA;SOLVENTE;474,207
2014;JUL;CAPIXABA;SOLVENTE;559,483
2014;AGO;CAPIXABA;SOLVENTE;409,211
2014;SET;CAPIXABA;SOLVENTE;343,463
2014;OUT;CAPIXABA;SOLVENTE;292,126
2014;NOV;CAPIXABA;SOLVENTE;354,699
2014;DEZ;CAPIXABA;SOLVENTE;380,706
2014;JAN;COPAPE;SOLVENTE;0
2014;FEV;COPAPE;SOLVENTE;0
2014;MAR;COPAPE;SOLVENTE;0
2014;ABR;COPAPE;SOLVENTE;0
2014;MAI;COPAPE;SOLVENTE;0
2014;JUN;COPAPE;SOLVENTE;0
2014;JUL;COPAPE;SOLVENTE;0
2014;AGO;COPAPE;SOLVENTE;0
2014;SET;COPAPE;SOLVENTE;0
2014;OUT;COPAPE;SOLVENTE;0
2014;NOV;COPAPE;SOLVENTE;0
2014;DEZ;COPAPE;SOLVENTE;0
2014;JAN;DECAL;SOLVENTE;0
2014;FEV;DECAL;SOLVENTE;0
2014;MAR;DECAL;SOLVENTE;0
2014;ABR;DECAL;SOLVENTE;0
2014;MAI;DECAL;SOLVENTE;0
2014;JUN;DECAL;SOLVENTE;0
2014;JUL;DECAL;SOLVENTE;0
2014;AGO;DECAL;SOLVENTE;0
2014;SET;DECAL;SOLVENTE;0
2014;OUT;DECAL;SOLVENTE;0
2014;NOV;DECAL;SOLVENTE;0
2014;DEZ;DECAL;SOLVENTE;0
2014;JAN;CPB;SOLVENTE;0
2014;FEV;CPB;SOLVENTE;0
2014;MAR;CPB;SOLVENTE;0
2014;ABR;CPB;SOLVENTE;0
2014;MAI;CPB;SOLVENTE;0
2014;JUN;CPB;SOLVENTE;0
2014;JUL;CPB;SOLVENTE;0
2014;AGO;CPB;SOLVENTE;0
2014;SET;CPB;SOLVENTE;0
2014;OUT;CPB;SOLVENTE;0
2014;NOV;CPB;SOLVENTE;0
2014;DEZ;CPB;SOLVENTE;0
2014;JAN;NEOVG;SOLVENTE;0
2014;FEV;NEOVG;SOLVENTE;0
2014;MAR;NEOVG;SOLVENTE;0
2014;ABR;NEOVG;SOLVENTE;0
2014;MAI;NEOVG;SOLVENTE;0
2014;JUN;NEOVG;SOLVENTE;0
2014;JUL;NEOVG;SOLVENTE;0
2014;AGO;NEOVG;SOLVENTE;0
2014;SET;NEOVG;SOLVENTE;0
2014;OUT;NEOVG;SOLVENTE;0
2014;NOV;NEOVG;SOLVENTE;0
2014;DEZ;NEOVG;SOLVENTE;0
2014;JAN;NORQUIMA;SOLVENTE;0
2014;FEV;NORQUIMA;SOLVENTE;0
2014;MAR;NORQUIMA;SOLVENTE;0
2014;ABR;NORQUIMA;SOLVENTE;0
2014;MAI;NORQUIMA;SOLVENTE;0
2014;JUN;NORQUIMA;SOLVENTE;0
2014;JUL;NORQUIMA;SOLVENTE;0
2014;AGO;NORQUIMA;SOLVENTE;0
2014;SET;NORQUIMA;SOLVENTE;0
2014;OUT;NORQUIMA;SOLVENTE;0
2014;NOV;NORQUIMA;SOLVENTE;0
2014;DEZ;NORQUIMA;SOLVENTE;0
2015;JAN;CAPIXABA;GASOLINA A;0
2015;FEV;CAPIXABA;GASOLINA A;0
2015;MAR;CAPIXABA;GASOLINA A;0
2015;ABR;CAPIXABA;GASOLINA A;0
2015;MAI;CAPIXABA;GASOLINA A;0
2015;JUN;CAPIXABA;GASOLINA A;0
2015;JUL;CAPIXABA;GASOLINA A;0
2015;AGO;CAPIXABA;GASOLINA A;0
2015;SET;CAPIXABA;GASOLINA A;0
2015;OUT;CAPIXABA;GASOLINA A;0
2015;NOV;CAPIXABA;GASOLINA A;0
2015;DEZ;CAPIXABA;GASOLINA A;0
2015;JAN;COPAPE;GASOLINA A;20414,328
2015;FEV;COPAPE;GASOLINA A;21555,267
2015;MAR;COPAPE;GASOLINA A;15694,267
2015;ABR;COPAPE;GASOLINA A;17771,399
2015;MAI;COPAPE;GASOLINA A;15176,962
2015;JUN;COPAPE;GASOLINA A;9790,77
2015;JUL;COPAPE;GASOLINA A;10366,827
2015;AGO;COPAPE;GASOLINA A;15400,148
2015;SET;COPAPE;GASOLINA A;14032,969
2015;OUT;COPAPE;GASOLINA A;4455,366
2015;NOV;COPAPE;GASOLINA A;0
