Mês/Ano,Razão Social,CNPJ,Instalação,Região,Estado,Município,Produto,Produção
10/2022,SSOIL ENERGY S/A,30459634000178,SSOIL,SUDESTE,São Paulo,COROADOS,Gasolina A (m³),460
10/2022,SSOIL ENERGY S/A,30459634000178,SSOIL,SUDESTE,São Paulo,COROADOS,Óleo Diesel S500 (m³),139
10/2022,SSOIL ENERGY S/A,30459634000178,SSOIL,SUDESTE,São Paulo,COROADOS,Solventes (m³),313
10/2022,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Asfalto (kg),803419
10/2022,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Cimento Asfáltico (kg),19063372
10/2022,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,DMA-MGO (m³),2421
10/2022,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Lubrificantes (m³),716
10/2022,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Óleo Combustível (kg),996086
10/2022,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Óleo Combustível Marítimo (kg),13569720
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Asfalto (kg),170874
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Cimento Asfáltico (kg),19417885
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Coque (kg),41154254
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,DMA-MGO (m³),146817
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Gasolina A (m³),227892
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Gasolina A Premium (m³),889
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,GLP (kg),59523177
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Lubrificantes (m³),49223
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Nafta (m³),102658
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Combustível (kg),176162270
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Combustível Marítimo (kg),54451601
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Diesel S10 (m³),109318
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Diesel S500 (m³),38733
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Parafinas (kg),2298935
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Propano (m³),25771
10/2022,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Querosene de Aviação (m³),70738
10/2022,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Asfalto (kg),1305896
10/2022,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Cimento Asfáltico (kg),74710119
